date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,cat_Electronics,cat_Apparel,cat_Home,cat_Beauty,cat_Sports,is_weekend,month_sin,month_cos,day_sin,day_cos,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,promo_impact
2022-03-16,P033,12.0,9453.2,227,74,0,0.0,2,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,23.0,17.0,15.571428571428571,3.9096949095439975,17.857142857142858,0.0
2022-03-18,P033,29.0,9708.34,198,74,1,27.4,4,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,12.0,19.0,14.0,2.3094010767584914,17.466666666666665,27.4
2022-03-31,P033,16.0,9291.29,182,74,0,0.0,3,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,16.0,18.0,16.428571428571427,5.9401779675119375,18.1875,0.0
2022-04-07,P033,16.0,9419.59,166,74,0,0.0,3,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,15.0,22.0,16.428571428571427,5.9401779675119375,18.058823529411764,0.0
2022-04-08,P033,16.0,9492.79,150,74,0,0.0,4,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,17.0,17.0,16.571428571428573,5.912053869204925,17.944444444444443,0.0
2022-04-18,P033,19.0,9229.92,131,74,0,0.0,0,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,15.0,18.0,16.428571428571427,5.912053869204925,17.842105263157894,0.0
2022-04-24,P033,24.0,9336.51,107,74,0,0.0,6,4,13,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,11.0,30.0,17.0,5.944184833375668,17.9,0.0
2022-04-25,P033,18.0,9546.95,89,74,0,0.0,0,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,12.0,23.0,18.857142857142858,5.785861256216785,18.19047619047619,0.0
2022-05-01,P033,17.0,9247.55,278,74,0,0.0,6,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,29.0,12.0,19.714285714285715,4.990467102863409,18.181818181818183,0.0
2022-05-06,P033,11.0,9354.7,267,74,0,0.0,4,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,16.0,16.0,18.0,2.8867513459481278,18.130434782608695,0.0
2022-05-08,P033,11.0,9549.78,249,74,0,0.0,6,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,16.0,15.0,17.285714285714285,3.9036002917941306,17.833333333333332,0.0
2022-05-15,P033,25.0,9356.78,224,74,0,0.0,6,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,16.0,17.0,16.571428571428573,4.577377082170631,17.56,0.0
2022-05-16,P033,10.0,9566.05,214,74,0,0.0,0,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,19.0,15.0,17.857142857142858,5.550632739564364,17.846153846153847,0.0
2022-05-31,P033,17.0,9195.24,197,74,0,0.0,1,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,24.0,11.0,16.571428571428573,6.241184258807051,17.555555555555557,0.0
2022-06-02,P033,13.0,9709.86,184,74,0,0.0,3,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,18.0,12.0,15.571428571428571,5.349677337844551,17.535714285714285,0.0
2022-06-08,P033,15.0,9253.48,169,74,0,0.0,2,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17.0,29.0,14.857142857142858,5.304984179322034,17.379310344827587,0.0
2022-06-11,P033,26.0,9346.41,143,74,0,0.0,5,6,13,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,11.0,16.0,14.571428571428571,5.223572942509199,17.3,0.0
2022-06-16,P033,18.0,9254.91,125,74,0,0.0,3,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,11.0,16.0,16.714285714285715,6.447590912226717,17.6,0.0
2022-06-21,P033,15.0,9636.87,110,74,0,0.0,1,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,25.0,16.0,17.714285714285715,5.936168397046637,17.566666666666666,0.0
2022-06-25,P033,19.0,9717.7,91,74,0,0.0,5,6,13,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,10.0,19.0,16.285714285714285,5.023753102820162,17.466666666666665,0.0
2022-07-09,P033,21.0,9610.39,318,74,0,0.0,5,7,13,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,17.0,24.0,17.571428571428573,4.237025012007948,17.366666666666667,0.0
2022-07-11,P033,17.0,9404.47,301,74,0,0.0,0,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,13.0,18.0,18.142857142857142,4.4131837120372035,17.5,0.0
2022-07-20,P033,14.0,9661.23,287,74,0,0.0,2,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,15.0,17.0,18.714285714285715,3.8606685826112948,17.466666666666665,0.0
2022-07-22,P033,17.0,9624.23,270,74,0,0.0,4,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,26.0,11.0,18.571428571428573,4.035556254807295,16.933333333333334,0.0
2022-07-25,P033,17.0,9546.61,257,74,0,0.0,0,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,18.0,11.0,17.285714285714285,2.3603873774083257,16.733333333333334,0.0
2022-07-27,P033,16.0,9485.62,241,74,0,0.0,2,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,15.0,25.0,17.142857142857142,2.340126166724875,16.9,0.0
2022-08-24,P033,26.0,9285.29,215,74,0,0.0,2,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,19.0,10.0,17.285714285714285,2.214669705568279,16.9,0.0
2022-08-30,P033,11.0,9419.1,204,74,0,0.0,1,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,21.0,17.0,18.285714285714285,3.988077469754305,17.266666666666666,0.0
2022-09-11,P033,26.0,9341.59,178,74,0,0.0,6,9,13,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,17.0,13.0,16.857142857142858,4.5981362684088785,17.066666666666666,0.0
2022-09-25,P033,24.0,9438.9,154,74,0,0.0,6,9,13,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,14.0,15.0,18.142857142857142,5.756983337031395,17.433333333333334,0.0
2022-10-03,P033,38.0,9459.6,116,74,1,21.3,0,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,17.0,26.0,19.571428571428573,5.798193478924934,17.866666666666667,21.3
2022-10-06,P033,56.0,9648.03,353,74,1,52.5,3,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,17.0,18.0,22.571428571428573,8.866738273967924,18.733333333333334,52.5
2022-10-09,P033,28.0,9516.19,325,74,0,0.0,6,10,13,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,16.0,15.0,28.142857142857142,14.949120056919424,19.633333333333333,0.0
2022-10-22,P033,33.0,9415.85,292,74,0,0.0,5,10,13,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,26.0,19.0,29.857142857142858,13.981280001351472,20.033333333333335,0.0
2022-10-26,P033,38.0,9287.23,254,74,1,13.1,2,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,11.0,21.0,30.857142857142858,13.909571901255287,20.6,13.1
2022-10-28,P033,24.0,9737.37,230,74,0,0.0,4,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,26.0,17.0,34.714285714285715,10.904346009952274,21.333333333333332,0.0
2022-11-01,P033,32.0,9460.7,198,74,0,0.0,1,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,24.0,14.0,34.42857142857143,11.193110125685106,21.5,0.0
2022-11-07,P033,34.0,9463.07,164,74,0,0.0,0,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,38.0,17.0,35.57142857142857,10.325649985305905,21.766666666666666,0.0
2022-11-09,P033,29.0,9512.65,135,74,0,0.0,2,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,56.0,17.0,35.0,10.279429296739526,22.3,0.0
2022-11-17,P033,27.0,9665.14,108,74,0,0.0,3,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,28.0,16.0,31.142857142857142,4.56174569759472,22.7,0.0
2022-11-25,P033,46.0,9501.56,340,74,1,32.9,4,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,33.0,26.0,31.0,4.690415759823443,23.233333333333334,32.9
2022-11-28,P033,58.0,9348.07,282,74,1,57.7,0,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,38.0,11.0,32.857142857142854,7.403345447128884,24.4,57.7
2022-12-02,P033,32.0,9369.14,250,74,0,0.0,4,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,24.0,26.0,35.714285714285715,12.092894411103384,25.5,0.0
2022-12-07,P033,29.0,9235.04,221,74,0,0.0,2,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,32.0,24.0,36.857142857142854,11.141941354308834,26.233333333333334,0.0
2022-12-08,P033,34.0,9402.39,187,74,0,0.0,3,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,34.0,38.0,36.42857142857143,11.414276774536113,26.633333333333333,0.0
2022-12-09,P033,33.0,9298.01,154,74,0,0.0,4,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,29.0,56.0,36.42857142857143,11.414276774536113,27.333333333333332,0.0
2022-12-27,P033,28.0,9672.47,126,74,0,0.0,1,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,27.0,28.0,37.0,11.075498483890778,27.933333333333334,0.0
2023-01-07,P033,18.0,9641.89,108,74,0,0.0,5,1,13,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,46.0,33.0,37.142857142857146,10.930516478016521,28.0,0.0
2023-01-09,P033,12.0,9334.3,96,74,0,0.0,0,1,13,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,58.0,38.0,33.142857142857146,12.19875091185667,28.0,0.0
2023-01-12,P033,12.0,9325.1,80,74,0,0.0,3,1,13,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,32.0,24.0,26.571428571428573,8.36375399879629,27.9,0.0
2023-01-19,P033,15.0,9537.52,264,74,0,0.0,3,1,13,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,29.0,32.0,23.714285714285715,9.534398874851092,27.666666666666668,0.0
2023-01-27,P033,23.0,9513.07,241,74,0,0.0,4,1,13,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,34.0,34.0,21.714285714285715,9.707630773679798,27.466666666666665,0.0
2023-02-05,P033,26.0,9345.74,215,74,0,0.0,6,2,13,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,33.0,29.0,20.142857142857142,8.153293228885504,27.666666666666668,0.0
2023-02-06,P033,21.0,9690.49,194,74,0,0.0,0,2,13,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,28.0,27.0,19.142857142857142,6.593647736738002,28.066666666666666,0.0
2023-02-08,P033,10.0,9630.78,184,74,0,0.0,2,2,13,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,18.0,46.0,18.142857142857142,5.459809869356577,28.2,0.0
2023-02-18,P033,18.0,9615.35,166,74,0,0.0,5,2,13,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.0,58.0,17.0,6.2716292407422305,27.966666666666665,0.0
2023-02-20,P033,17.0,9198.38,149,74,0,0.0,0,2,13,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,12.0,32.0,17.857142857142858,5.871642911161248,28.033333333333335,0.0
2023-02-21,P033,16.0,9700.63,133,74,0,0.0,1,2,13,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,15.0,29.0,18.571428571428573,5.31843156256748,27.733333333333334,0.0
2023-02-27,P033,17.0,9708.62,116,74,0,0.0,0,2,13,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,23.0,34.0,18.714285714285715,5.219012860502925,27.9,0.0
2023-03-03,P033,14.0,9564.0,102,74,0,0.0,4,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,26.0,33.0,17.857142857142858,4.879500364742631,27.6,0.0
2023-03-04,P033,27.0,9496.9,75,74,0,0.0,5,3,13,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,21.0,28.0,16.142857142857142,3.4364987719368414,27.266666666666666,0.0
2023-03-08,P033,29.0,33480.59,252,74,1,46.7,2,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,10.0,18.0,17.0,5.163977794943187,26.9,46.7
2023-03-09,P033,18.0,9684.95,234,74,1,20.9,3,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,18.0,12.0,19.714285714285715,5.822779568621983,26.0,20.9
2023-03-17,P033,18.0,9585.61,216,74,0,0.0,4,3,13,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,17.0,12.0,19.714285714285715,5.822779568621983,25.666666666666668,0.0
2023-03-19,P033,14.0,9353.0,202,74,0,0.0,6,3,13,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,16.0,15.0,19.857142857142858,5.75698333703137,25.166666666666668,0.0
2023-04-11,P033,16.0,9674.81,186,74,0,0.0,1,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,17.0,23.0,19.571428571428573,6.023762469230837,24.366666666666667,0.0
2023-04-15,P033,19.0,9702.68,167,74,0,0.0,5,4,13,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,14.0,26.0,19.428571428571427,6.106202935189264,24.1,0.0
2023-04-20,P033,13.0,33480.59,154,74,0,0.0,3,4,13,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,27.0,21.0,20.142857142857142,5.63999324552109,23.666666666666668,0.0
2023-04-23,P033,20.0,9236.38,134,74,0,0.0,6,4,13,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,29.0,10.0,18.142857142857142,5.27347359996459,22.966666666666665,0.0
2023-04-29,P033,12.0,9692.89,122,74,0,0.0,5,4,13,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,18.0,18.0,16.857142857142858,2.609506430251415,22.666666666666668,0.0
2023-05-01,P033,15.0,9542.76,107,74,0,0.0,0,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,18.0,17.0,16.0,3.109126351029552,22.166666666666668,0.0
2023-05-02,P033,14.0,9503.5,93,74,0,0.0,1,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,14.0,16.0,15.571428571428571,2.992052966172327,21.133333333333333,0.0
2023-05-06,P033,24.0,9291.03,223,74,0,0.0,5,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16.0,17.0,15.571428571428571,2.992052966172327,19.666666666666668,0.0
2023-05-13,P033,23.0,9534.75,200,74,0,0.0,5,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,19.0,14.0,16.714285714285715,4.386125310350231,19.4,0.0
2023-05-14,P033,26.0,33480.59,174,74,0,0.0,6,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,13.0,27.0,17.285714285714285,4.956957592256389,19.2,0.0
2023-05-16,P033,16.0,9208.88,158,74,0,0.0,1,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,20.0,29.0,19.142857142857142,5.490251100164441,18.933333333333334,0.0
2023-05-20,P033,17.0,9448.81,141,74,0,0.0,5,5,13,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.0,18.0,18.571428571428573,5.5933634144147995,18.366666666666667,0.0
2023-05-25,P033,22.0,9576.5,119,74,0,0.0,3,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,15.0,18.0,19.285714285714285,4.889249625940734,18.0,0.0
2023-05-29,P033,19.0,9283.7,100,74,0,0.0,0,5,13,1,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,14.0,14.0,20.285714285714285,4.572172558506692,18.133333333333333,0.0
2023-06-05,P033,18.0,9463.14,82,74,0,0.0,0,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,24.0,16.0,21.0,3.741657386773905,18.366666666666667,0.0
2023-06-06,P033,15.0,9439.29,343,74,0,0.0,1,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,23.0,19.0,20.142857142857142,3.6253078686998244,18.566666666666666,0.0
2023-06-08,P033,18.0,9424.38,325,74,0,0.0,3,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,26.0,13.0,19.0,3.829708431025314,18.566666666666666,0.0
2023-06-17,P033,27.0,9640.85,298,74,0,0.0,5,6,13,1,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,16.0,20.0,17.857142857142858,2.2677868380552964,18.4,0.0
2023-06-26,P033,26.0,9212.64,272,74,0,0.0,0,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,17.0,12.0,19.428571428571427,3.9520940802373774,18.433333333333334,0.0
2023-06-28,P033,9.0,9463.43,263,74,0,0.0,2,6,13,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,22.0,15.0,20.714285714285715,4.461475305855856,18.6,0.0
2023-07-07,P033,17.0,9637.12,246,74,0,0.0,4,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,19.0,14.0,18.857142857142858,6.202917900165225,18.566666666666666,0.0
2023-07-10,P033,20.0,9441.17,226,74,0,0.0,0,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,18.0,24.0,18.571428571428573,6.241184258807029,18.533333333333335,0.0
2023-07-31,P033,23.0,9324.06,203,74,0,0.0,0,7,13,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,15.0,23.0,18.857142857142858,6.256425268702315,18.633333333333333,0.0
2023-08-02,P033,20.0,9236.02,183,74,0,0.0,2,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,18.0,26.0,20.0,6.164414002968953,18.866666666666667,0.0
2023-08-06,P033,26.0,9369.96,157,74,0,0.0,6,8,13,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,27.0,16.0,20.285714285714285,6.102302453836171,18.966666666666665,0.0
2023-08-13,P033,19.0,9277.97,138,74,0,0.0,6,8,13,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,26.0,17.0,20.142857142857142,5.9281411203560985,19.366666666666667,0.0
2023-08-14,P033,14.0,9666.96,124,74,0,0.0,0,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,9.0,22.0,19.142857142857142,5.336308693862282,19.1,0.0
2023-08-19,P033,21.0,9358.69,103,74,0,0.0,5,8,13,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,17.0,19.0,19.857142857142858,3.8913824205360306,18.6,0.0
2023-08-23,P033,20.0,9608.81,83,74,0,0.0,2,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,20.0,18.0,20.428571428571427,3.690399384761403,18.7,0.0
2023-08-30,P033,22.0,9709.25,255,74,0,0.0,2,8,13,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,23.0,15.0,20.428571428571427,3.690399384761403,18.766666666666666,0.0
2023-09-02,P033,17.0,9670.89,238,74,0,0.0,5,9,13,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,20.0,18.0,20.285714285714285,3.592319850008017,19.033333333333335,0.0
2023-09-03,P033,29.0,9270.58,209,74,0,0.0,6,9,13,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,26.0,27.0,19.857142857142858,3.8047589248453297,19.066666666666666,0.0
2023-09-17,P033,37.0,9180.35,172,74,0,0.0,6,9,13,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,19.0,26.0,20.285714285714285,4.680252333449728,19.4,0.0
2023-09-29,P033,14.0,9324.88,158,74,0,0.0,4,9,13,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,14.0,9.0,22.857142857142858,7.776643908280117,20.2,0.0
2023-10-05,P033,20.0,9178.89,138,74,0,0.0,3,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,21.0,17.0,22.857142857142858,7.776643908280117,20.0,0.0
2023-10-06,P033,24.0,9268.05,0,74,0,0.0,4,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20.0,20.0,22.714285714285715,7.825477316949748,20.266666666666666,0.0
2023-10-08,P033,32.0,9365.99,82,74,0,0.0,6,10,13,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,22.0,23.0,23.285714285714285,7.739816658342864,20.566666666666666,0.0
2023-10-15,P033,49.0,9250.87,216,74,1,48.2,6,10,13,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,17.0,20.0,24.714285714285715,8.36090676330993,21.166666666666668,48.2
2023-10-18,P033,43.0,9603.82,173,74,1,29.3,2,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,29.0,26.0,29.285714285714285,11.571722512433567,22.0,29.3
2023-10-21,P033,34.0,9259.92,139,74,0,0.0,5,10,13,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,37.0,19.0,31.285714285714285,12.67167820659239,22.666666666666668,0.0
2023-10-26,P033,19.0,9326.21,120,74,0,0.0,3,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,14.0,14.0,30.857142857142858,12.495713550768402,22.933333333333334,0.0
2023-10-31,P033,27.0,9198.71,93,74,0,0.0,1,10,13,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20.0,21.0,31.571428571428573,11.47253448977372,23.033333333333335,0.0
2023-11-07,P033,36.0,9620.18,294,74,0,0.0,1,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,24.0,20.0,32.57142857142857,10.56499160525211,23.366666666666667,0.0
2023-11-11,P033,40.0,9320.22,254,74,0,0.0,5,11,13,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,32.0,22.0,34.285714285714285,9.894683517160209,23.833333333333332,0.0
2023-11-13,P033,60.0,9396.35,194,74,1,34.2,0,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,49.0,17.0,35.42857142857143,10.047506205640333,24.533333333333335,34.2
2023-11-20,P033,36.0,9247.84,0,74,0,0.0,0,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,43.0,29.0,37.0,12.961481396815724,25.933333333333334,0.0
2023-11-21,P033,26.0,9416.24,132,74,0,0.0,1,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,34.0,37.0,36.0,12.688577540449524,26.633333333333333,0.0
2023-11-26,P033,62.0,9497.97,270,74,1,30.1,6,11,13,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,19.0,14.0,34.857142857142854,13.24674263644427,26.9,30.1
2023-11-27,P033,57.0,9454.39,213,74,1,31.4,0,11,13,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,27.0,20.0,41.0,14.57166199626294,28.066666666666666,31.4
2023-12-01,P033,32.0,9416.13,181,74,0,0.0,4,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,36.0,24.0,45.285714285714285,14.174087692150152,29.1,0.0
2023-12-06,P033,33.0,9597.61,148,74,0,0.0,2,12,13,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,40.0,32.0,44.714285714285715,14.682350921137562,29.866666666666667,0.0
2023-12-24,P033,51.0,9594.79,97,74,1,46.8,6,12,13,1,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,60.0,49.0,43.714285714285715,15.283043825476291,30.4,46.8
2022-01-02,P034,27.0,2414.52,69,52,0,0.0,6,1,2,0,0,0,0,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,6.363961030678928,0.0,0.0
