date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,Apparel,Beauty,Electronics,Home,Sports,day_sin,day_cos,month_sin,month_cos
2023-02-13,P032,10.0,6830.95,126.0,39,0,0.0,0,2,12,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-02-15,P032,12.0,7204.62,114.0,39,0,0.0,2,2,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-02-20,P032,11.0,7066.75,103.0,39,0,0.0,0,2,12,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-02-24,P032,12.0,6878.66,91.0,39,0,0.0,4,2,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-01,P032,12.0,7043.76,79.0,39,0,0.0,2,3,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-15,P032,22.0,6934.53,57.0,39,0,0.0,2,3,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-20,P032,20.0,6929.5,176.0,39,0,0.0,0,3,12,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17
2023-03-24,P032,19.0,6965.17,157.0,39,0,0.0,4,3,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-04-06,P032,19.0,7221.64,138.0,39,0,0.0,3,4,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2023-04-08,P032,16.0,6824.11,122.0,39,0,0.0,5,4,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-04-09,P032,23.0,7078.89,99.0,39,0,0.0,6,4,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-10,P032,14.0,6953.65,85.0,39,0,0.0,0,4,12,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2023-04-24,P032,16.0,7110.2,69.0,39,0,0.0,0,4,12,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2023-04-26,P032,18.0,6888.93,51.0,39,0,0.0,2,4,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2023-04-30,P032,28.0,6953.62,110.0,39,0,0.0,6,4,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-05-02,P032,20.0,7211.04,90.0,39,0,0.0,1,5,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-05-04,P032,24.0,7223.12,66.0,39,0,0.0,3,5,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2023-05-09,P032,13.0,7064.09,53.0,39,0,0.0,1,5,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-05-12,P032,13.0,7169.18,40.0,39,0,0.0,4,5,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2023-05-17,P032,13.0,6966.09,113.0,39,0,0.0,2,5,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2023-05-18,P032,17.0,7086.43,96.0,39,0,0.0,3,5,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2023-05-23,P032,18.0,7049.26,78.0,39,0,0.0,1,5,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-05-24,P032,22.0,7191.46,56.0,39,0,0.0,2,5,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2023-05-27,P032,19.0,7070.32,95.61654135338345,39,0,0.0,5,5,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-06-05,P032,14.0,7108.42,131.0,39,0,0.0,0,6,12,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2023-06-21,P032,14.0,6979.68,117.0,39,0,0.0,2,6,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-06-29,P032,16.0,6959.24,101.0,39,0,0.0,3,6,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2023-07-08,P032,18.0,7057.74,83.0,39,0,0.0,5,7,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-10,P032,17.0,7176.75,66.0,39,0,0.0,0,7,12,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-13,P032,15.0,6879.93,51.0,39,0,0.0,3,7,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-08-05,P032,29.0,7043.66,173.0,39,0,0.0,5,8,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-08,P032,29.0,7122.81,157.0,39,0,0.0,1,8,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-19,P032,12.0,30231.729999999996,145.0,39,0,0.0,5,8,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-28,P032,20.0,7132.44,125.0,39,0,0.0,0,8,12,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-29,P032,15.0,7068.51,110.0,39,0,0.0,1,8,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-30,P032,15.0,6961.43,90.0,39,0,0.0,2,8,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-09-16,P032,20.0,7114.21,70.0,39,0,0.0,5,9,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-17,P032,24.0,6827.2,46.0,39,0,0.0,6,9,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-10-01,P032,43.0,6859.3,124.0,39,0,0.0,6,10,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-10-03,P032,27.0,6889.0,97.0,39,0,0.0,1,10,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-10-05,P032,19.0,6901.53,78.0,39,0,0.0,3,10,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-07,P032,33.0,7179.69,45.0,39,0,0.0,5,10,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2023-10-13,P032,28.0,7095.06,168.0,39,0,0.0,4,10,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2023-10-19,P032,42.0,7010.16,126.0,39,1,35.7,3,10,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-25,P032,25.0,6974.62,101.0,39,0,0.0,2,10,12,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2023-10-28,P032,30.0,7048.05,71.0,39,0,0.0,5,10,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2023-10-31,P032,20.0,7154.63,51.0,39,0,0.0,1,10,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-11-02,P032,37.0,7060.56,97.0,39,0,0.0,3,11,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-11-05,P032,41.0,7205.88,56.0,39,0,0.0,6,11,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-11,P032,41.0,6954.17,147.0,39,0,0.0,5,11,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-11-12,P032,49.0,7155.4,98.0,39,1,18.1,6,11,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-17,P032,34.0,6942.82,64.0,39,0,0.0,4,11,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-11-21,P032,38.0,7127.69,131.0,39,0,0.0,1,11,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-11-26,P032,56.0,6857.9,75.0,39,1,21.0,6,11,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-28,P032,25.0,6964.46,50.0,39,0,0.0,1,11,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-12-12,P032,24.0,6857.24,152.0,39,0,0.0,1,12,12,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2023-12-14,P032,17.0,7108.49,135.0,39,0,0.0,3,12,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2023-12-15,P032,27.0,7011.95,108.0,39,0,0.0,4,12,12,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-16,P032,35.0,6840.32,73.0,39,0,0.0,5,12,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-17,P032,26.0,7035.2,47.0,39,0,0.0,6,12,12,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-21,P032,23.0,7121.5,138.0,39,0,0.0,3,12,12,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2023-12-23,P032,37.0,6960.17,101.0,39,0,0.0,5,12,12,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-01-07,P033,17.0,9600.4,186.0,74,0,0.0,4,1,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2022-01-09,P033,19.0,9614.26,167.0,74,0,0.0,6,1,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2022-01-14,P033,18.0,9651.69,149.0,74,1,47.2,4,1,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2022-01-16,P033,22.0,9220.74,127.0,74,1,14.4,6,1,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2022-01-19,P033,17.0,9637.59,110.0,74,0,0.0,2,1,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2022-01-22,P033,18.0,9517.04,92.0,74,0,0.0,5,1,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-23,P033,30.0,9434.04,348.0,74,0,0.0,6,1,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2022-01-27,P033,23.0,9413.85,325.0,74,0,0.0,3,1,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2022-01-31,P033,12.0,9237.46,313.0,74,0,0.0,0,1,13,0,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-02-16,P033,16.0,9184.44,297.0,74,0,0.0,2,2,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2022-02-27,P033,15.0,9739.53,282.0,74,0,0.0,6,2,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-03-01,P033,17.0,9383.13,265.0,74,0,0.0,1,3,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-03-11,P033,15.0,9243.24,250.0,74,0,0.0,4,3,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-03-12,P033,11.0,9459.49,239.0,74,0,0.0,5,3,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-03-16,P033,12.0,9453.2,227.0,74,0,0.0,2,3,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2022-03-18,P033,29.0,9708.34,198.0,74,1,27.4,4,3,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-03-31,P033,16.0,9291.29,182.0,74,0,0.0,3,3,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-07,P033,16.0,9419.59,166.0,74,0,0.0,3,4,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-04-08,P033,16.0,9492.79,150.0,74,0,0.0,4,4,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-04-18,P033,19.0,9229.92,131.0,74,0,0.0,0,4,13,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-24,P033,24.0,9336.51,107.0,74,0,0.0,6,4,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-04-25,P033,18.0,9546.95,89.0,74,0,0.0,0,4,13,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-01,P033,17.0,9247.55,278.0,74,0,0.0,6,5,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2022-05-06,P033,11.0,9354.7,267.0,74,0,0.0,4,5,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-08,P033,11.0,9549.78,249.0,74,0,0.0,6,5,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2022-05-15,P033,25.0,9356.78,224.0,74,0,0.0,6,5,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2022-05-16,P033,10.0,9566.05,214.0,74,0,0.0,0,5,13,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2022-05-31,P033,17.0,9195.24,197.0,74,0,0.0,1,5,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2022-06-02,P033,13.0,9709.86,184.0,74,0,0.0,3,6,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-08,P033,15.0,9253.48,169.0,74,0,0.0,2,6,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2022-06-11,P033,26.0,9346.41,143.0,74,0,0.0,5,6,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-06-16,P033,18.0,9254.91,125.0,74,0,0.0,3,6,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-21,P033,15.0,9636.87,110.0,74,0,0.0,1,6,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2022-06-25,P033,19.0,9717.7,91.0,74,0,0.0,5,6,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-07-09,P033,21.0,9610.39,318.0,74,0,0.0,5,7,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2022-07-11,P033,17.0,9404.47,301.0,74,0,0.0,0,7,13,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-20,P033,14.0,9661.23,287.0,74,0,0.0,2,7,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-22,P033,17.0,9624.23,270.0,74,0,0.0,4,7,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2022-07-25,P033,17.0,9546.61,257.0,74,0,0.0,0,7,13,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-27,P033,16.0,9485.62,241.0,74,0,0.0,2,7,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-08-24,P033,26.0,9285.29,215.0,74,0,0.0,2,8,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-08-30,P033,11.0,9419.1,204.0,74,0,0.0,1,8,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2022-09-11,P033,26.0,9341.59,178.0,74,0,0.0,6,9,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-25,P033,24.0,9438.9,154.0,74,0,0.0,6,9,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-10-03,P033,38.0,9459.6,116.0,74,1,21.3,0,10,13,0,0,1,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2022-10-06,P033,56.0,9648.03,353.0,74,1,52.5,3,10,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2022-10-09,P033,28.0,9516.19,325.0,74,0,0.0,6,10,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2022-10-22,P033,33.0,9415.85,292.0,74,0,0.0,5,10,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-10-26,P033,38.0,9287.23,254.0,74,1,13.1,2,10,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2022-10-28,P033,24.0,9737.37,230.0,74,0,0.0,4,10,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-11-01,P033,32.0,9460.7,198.0,74,0,0.0,1,11,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-07,P033,34.0,9463.07,164.0,74,0,0.0,0,11,13,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-11-09,P033,29.0,9512.65,135.0,74,0,0.0,2,11,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2022-11-17,P033,27.0,9665.14,108.0,74,0,0.0,3,11,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2022-11-25,P033,46.0,9501.56,340.0,74,1,32.9,4,11,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2022-11-28,P033,58.0,9348.07,282.0,74,1,57.7,0,11,13,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-12-02,P033,32.0,9369.14,250.0,74,0,0.0,4,12,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2022-12-07,P033,29.0,9235.04,221.0,74,0,0.0,2,12,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2022-12-08,P033,34.0,9402.39,187.0,74,0,0.0,3,12,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2022-12-09,P033,33.0,9298.01,154.0,74,0,0.0,4,12,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2022-12-27,P033,28.0,9672.47,126.0,74,0,0.0,1,12,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2023-01-07,P033,18.0,9641.89,108.0,74,0,0.0,5,1,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-01-09,P033,12.0,9334.3,96.0,74,0,0.0,0,1,13,0,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-12,P033,12.0,9325.1,80.0,74,0,0.0,3,1,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-19,P033,15.0,9537.52,264.0,74,0,0.0,3,1,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-27,P033,23.0,9513.07,241.0,74,0,0.0,4,1,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-02-05,P033,26.0,9345.74,215.0,74,0,0.0,6,2,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-02-06,P033,21.0,9690.49,194.0,74,0,0.0,0,2,13,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-02-08,P033,10.0,9630.78,184.0,74,0,0.0,2,2,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-02-18,P033,18.0,9615.35,166.0,74,0,0.0,5,2,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-02-20,P033,17.0,9198.38,149.0,74,0,0.0,0,2,13,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-02-21,P033,16.0,9700.63,133.0,74,0,0.0,1,2,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-02-27,P033,17.0,9708.62,116.0,74,0,0.0,0,2,13,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-03-03,P033,14.0,9564.0,102.0,74,0,0.0,4,3,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-03-04,P033,27.0,9496.9,75.0,74,0,0.0,5,3,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2023-03-08,P033,29.0,30231.729999999996,252.0,74,1,46.7,2,3,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-09,P033,18.0,9684.95,234.0,74,1,20.9,3,3,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2023-03-17,P033,18.0,9585.61,216.0,74,0,0.0,4,3,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-03-19,P033,14.0,9353.0,202.0,74,0,0.0,6,3,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-04-11,P033,16.0,9674.81,186.0,74,0,0.0,1,4,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2023-04-15,P033,19.0,9702.68,167.0,74,0,0.0,5,4,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-04-20,P033,13.0,30231.729999999996,154.0,74,0,0.0,3,4,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2023-04-23,P033,20.0,9236.38,134.0,74,0,0.0,6,4,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-29,P033,12.0,9692.89,122.0,74,0,0.0,5,4,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-05-01,P033,15.0,9542.76,107.0,74,0,0.0,0,5,13,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2023-05-02,P033,14.0,9503.5,93.0,74,0,0.0,1,5,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-05-06,P033,24.0,9291.03,223.0,74,0,0.0,5,5,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-13,P033,23.0,9534.75,200.0,74,0,0.0,5,5,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-14,P033,26.0,30231.729999999996,174.0,74,0,0.0,6,5,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2023-05-16,P033,16.0,9208.88,158.0,74,0,0.0,1,5,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-05-20,P033,17.0,9448.81,141.0,74,0,0.0,5,5,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-25,P033,22.0,9576.5,119.0,74,0,0.0,3,5,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2023-05-29,P033,19.0,9283.7,100.0,74,0,0.0,0,5,13,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2023-06-05,P033,18.0,9463.14,82.0,74,0,0.0,0,6,13,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2023-06-06,P033,15.0,9439.29,343.0,74,0,0.0,1,6,13,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-06-08,P033,18.0,9424.38,325.0,74,0,0.0,3,6,13,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2023-06-17,P033,27.0,9640.85,298.0,74,0,0.0,5,6,13,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2023-06-26,P033,26.0,9212.64,272.0,74,0,0.0,0,6,13,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2023-06-28,P033,9.0,9463.43,263.0,74,0,0.0,2,6,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-07,P033,17.0,9637.12,246.0,74,0,0.0,4,7,13,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-10,P033,20.0,9441.17,226.0,74,0,0.0,0,7,13,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-31,P033,23.0,9324.06,203.0,74,0,0.0,0,7,13,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-08-02,P033,20.0,9236.02,183.0,74,0,0.0,2,8,13,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-06,P033,26.0,9369.96,157.0,74,0,0.0,6,8,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-13,P033,19.0,9277.97,138.0,74,0,0.0,6,8,13,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-14,P033,14.0,9666.96,124.0,74,0,0.0,0,8,13,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
