date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2026-01-11,P009,Home,184.0,3594.11,221.0,248,0,0.0,6,1,4
2026-01-12,P009,Home,120.0,3594.11,290.0,248,0,0.0,0,1,4
2026-01-13,P009,Home,92.0,3594.11,214.0,248,0,0.0,1,1,4
2026-01-14,P009,Home,123.0,3594.11,215.0,248,0,0.0,2,1,4
2026-01-15,P009,Home,198.0,2393.58,387.0,248,1,0.33,3,1,4
2026-01-16,P009,Home,91.0,3594.11,141.0,248,0,0.0,4,1,4
2026-01-17,P009,Home,169.0,3594.11,234.0,248,0,0.0,5,1,4
2026-01-18,P009,Home,176.0,3594.11,270.0,248,0,0.0,6,1,4
2026-01-19,P009,Home,126.0,3594.11,232.0,248,0,0.0,0,1,4
2026-01-20,P009,Home,102.0,3594.11,237.0,248,0,0.0,1,1,4
2026-01-21,P009,Home,116.0,3594.11,180.0,248,0,0.0,2,1,4
2026-01-22,P009,Home,101.0,3594.11,220.0,248,0,0.0,3,1,4
2026-01-23,P009,Home,103.0,3594.11,274.0,248,0,0.0,4,1,4
2026-01-24,P009,Home,150.0,3594.11,247.0,248,0,0.0,5,1,4
2026-01-25,P009,Home,301.0,2319.97,748.0,248,1,0.35,6,1,4
2026-01-26,P009,Home,119.0,3594.11,276.0,248,0,0.0,0,1,4
2026-01-27,P009,Home,112.0,3594.11,218.0,248,0,0.0,1,1,4
2026-01-28,P009,Home,120.0,3594.11,290.0,248,0,0.0,2,1,4
2026-01-29,P009,Home,129.0,3594.11,331.0,248,0,0.0,3,1,4
2026-01-30,P009,Home,107.0,3594.11,186.0,248,0,0.0,4,1,4
2026-01-31,P009,Home,182.0,3594.11,503.0,248,0,0.0,5,1,4
2026-02-01,P009,Home,174.0,3594.11,277.0,248,0,0.0,6,2,4
2026-02-02,P009,Home,122.0,3594.11,232.0,248,0,0.0,0,2,4
2026-02-03,P009,Home,100.0,3594.11,123.0,248,0,0.0,1,2,4
2026-02-04,P009,Home,107.0,3594.11,189.0,248,0,0.0,2,2,4
2026-02-05,P009,Home,121.0,3594.11,193.0,248,0,0.0,3,2,4
2026-02-06,P009,Home,115.0,3594.11,130.0,248,0,0.0,4,2,4
2026-02-07,P009,Home,170.0,3594.11,360.0,248,0,0.0,5,2,4
2026-02-08,P009,Home,226.0,2967.02,404.0,248,1,0.17,6,2,4
2026-02-09,P009,Home,122.0,3594.11,278.0,248,0,0.0,0,2,4
2026-02-10,P009,Home,111.0,3594.11,165.0,248,0,0.0,1,2,4
2026-02-11,P009,Home,113.0,3594.11,205.0,248,0,0.0,2,2,4
2026-02-12,P009,Home,98.0,3594.11,197.0,248,0,0.0,3,2,4
2026-02-13,P009,Home,116.0,3594.11,204.0,248,0,0.0,4,2,4
2026-02-14,P009,Home,238.0,2636.47,354.0,248,1,0.27,5,2,4
2026-02-15,P009,Home,165.0,3594.11,299.0,248,0,0.0,6,2,4
2026-02-16,P009,Home,214.0,1992.38,518.0,248,1,0.45,0,2,4
2026-02-17,P009,Home,83.0,3594.11,94.0,248,0,0.0,1,2,4
2026-02-18,P009,Home,106.0,3594.11,241.0,248,0,0.0,2,2,4
2026-02-19,P009,Home,124.0,3594.11,167.0,248,0,0.0,3,2,4
2026-02-20,P009,Home,115.0,3594.11,215.0,248,0,0.0,4,2,4
2026-02-21,P009,Home,167.0,3594.11,355.0,248,0,0.0,5,2,4
2026-02-22,P009,Home,144.0,3594.11,217.0,248,0,0.0,6,2,4
2026-02-23,P009,Home,133.0,3594.11,303.0,248,0,0.0,0,2,4
2026-02-24,P009,Home,125.0,3594.11,167.0,248,0,0.0,1,2,4
2026-02-25,P009,Home,114.0,3594.11,307.0,248,0,0.0,2,2,4
2026-02-26,P009,Home,103.0,3594.11,276.0,248,0,0.0,3,2,4
2026-02-27,P009,Home,138.0,3594.11,348.0,248,0,0.0,4,2,4
2026-02-28,P009,Home,182.0,3594.11,423.0,248,0,0.0,5,2,4
2026-03-01,P009,Home,221.0,3594.11,391.0,248,0,0.0,6,3,4
2026-03-02,P009,Home,163.0,3594.11,437.0,248,0,0.0,0,3,4
2026-03-03,P009,Home,149.0,3594.11,361.0,248,0,0.0,1,3,4
2026-03-04,P009,Home,157.0,3594.11,294.0,248,0,0.0,2,3,4
2026-03-05,P009,Home,150.0,3594.11,304.0,248,0,0.0,3,3,4
2026-03-06,P009,Home,169.0,3594.11,298.0,248,0,0.0,4,3,4
2026-03-07,P009,Home,219.0,3594.11,298.0,248,0,0.0,5,3,4
2026-03-08,P009,Home,224.0,3594.11,490.0,248,0,0.0,6,3,4
2026-03-09,P009,Home,140.0,3594.11,297.0,248,0,0.0,0,3,4
2026-03-10,P009,Home,152.0,3594.11,369.0,248,0,0.0,1,3,4
2026-03-11,P009,Home,139.0,3594.11,339.0,248,0,0.0,2,3,4
2026-03-12,P009,Home,208.0,2993.66,487.0,248,1,0.17,3,3,4
2026-03-13,P009,Home,141.0,3594.11,232.0,248,0,0.0,4,3,4
2026-03-14,P009,Home,218.0,3594.11,446.0,248,0,0.0,5,3,4
2026-03-15,P009,Home,205.0,3594.11,305.0,248,0,0.0,6,3,4
2026-03-16,P009,Home,161.0,3594.11,370.0,248,0,0.0,0,3,4
2026-03-17,P009,Home,142.0,3594.11,186.0,248,0,0.0,1,3,4
2026-03-18,P009,Home,165.0,3594.11,291.0,248,0,0.0,2,3,4
2026-03-19,P009,Home,229.0,2542.68,392.0,248,1,0.29,3,3,4
2026-03-20,P009,Home,125.0,3594.11,289.0,248,0,0.0,4,3,4
2026-03-21,P009,Home,242.0,3594.11,310.0,248,0,0.0,5,3,4
2026-03-22,P009,Home,359.0,2399.48,998.0,248,1,0.33,6,3,4
2026-03-23,P009,Home,178.0,3594.11,387.0,248,0,0.0,0,3,4
2026-03-24,P009,Home,145.0,3594.11,281.0,248,0,0.0,1,3,4
2026-03-25,P009,Home,143.0,3594.11,161.0,248,0,0.0,2,3,4
2026-03-26,P009,Home,177.0,3594.11,442.0,248,0,0.0,3,3,4
2025-01-01,P010,Sports,106.0,1748.19,295.0,419,0,0.0,2,1,7
2025-01-02,P010,Sports,99.0,1748.19,204.0,419,0,0.0,3,1,7
2025-01-03,P010,Sports,111.0,1748.19,295.0,419,0,0.0,4,1,7
2025-01-04,P010,Sports,141.0,1748.19,272.0,419,0,0.0,5,1,7
2025-01-05,P010,Sports,142.0,1748.19,283.0,419,0,0.0,6,1,7
2025-01-06,P010,Sports,108.0,1748.19,122.0,419,0,0.0,0,1,7
2025-01-07,P010,Sports,96.0,1748.19,198.0,419,0,0.0,1,1,7
2025-01-08,P010,Sports,108.0,1748.19,233.0,419,0,0.0,2,1,7
2025-01-09,P010,Sports,122.0,1748.19,158.0,419,0,0.0,3,1,7
2025-01-10,P010,Sports,104.0,1748.19,142.0,419,0,0.0,4,1,7
2025-01-11,P010,Sports,164.0,1748.19,260.0,419,0,0.0,5,1,7
2025-01-12,P010,Sports,161.0,1748.19,194.0,419,0,0.0,6,1,7
2025-01-13,P010,Sports,107.0,1748.19,276.0,419,0,0.0,0,1,7
2025-01-14,P010,Sports,100.0,1748.19,174.0,419,0,0.0,1,1,7
2025-01-15,P010,Sports,109.0,1748.19,122.0,419,0,0.0,2,1,7
2025-01-16,P010,Sports,103.0,1748.19,137.0,419,0,0.0,3,1,7
2025-01-17,P010,Sports,105.0,1748.19,178.0,419,0,0.0,4,1,7
2025-01-18,P010,Sports,166.0,1748.19,251.0,419,0,0.0,5,1,7
2025-01-19,P010,Sports,149.0,1748.19,376.0,419,0,0.0,6,1,7
2025-01-20,P010,Sports,112.0,1748.19,154.0,419,0,0.0,0,1,7
2025-01-21,P010,Sports,131.0,1748.19,277.0,419,0,0.0,1,1,7
2025-01-22,P010,Sports,114.0,1748.19,252.0,419,0,0.0,2,1,7
2025-01-23,P010,Sports,98.0,1748.19,158.0,419,0,0.0,3,1,7
2025-01-24,P010,Sports,127.0,1748.19,284.0,419,0,0.0,4,1,7
2025-01-25,P010,Sports,148.0,1748.19,229.0,419,0,0.0,5,1,7
2025-01-26,P010,Sports,152.0,1748.19,358.0,419,0,0.0,6,1,7
2025-01-27,P010,Sports,83.0,1748.19,137.0,419,0,0.0,0,1,7
2025-01-28,P010,Sports,124.0,1748.19,161.0,419,0,0.0,1,1,7
2025-01-29,P010,Sports,118.0,1748.19,249.0,419,0,0.0,2,1,7
2025-01-30,P010,Sports,111.0,1748.19,125.0,419,0,0.0,3,1,7
2025-01-31,P010,Sports,119.0,1748.19,298.0,419,0,0.0,4,1,7
2025-02-01,P010,Sports,149.0,1748.19,410.0,419,0,0.0,5,2,7
2025-02-02,P010,Sports,169.0,1748.19,348.0,419,0,0.0,6,2,7
2025-02-03,P010,Sports,96.0,1748.19,144.0,419,0,0.0,0,2,7
2025-02-04,P010,Sports,108.0,1748.19,169.0,419,0,0.0,1,2,7
2025-02-05,P010,Sports,95.0,1748.19,167.0,419,0,0.0,2,2,7
2025-02-06,P010,Sports,131.0,1748.19,316.0,419,0,0.0,3,2,7
2025-02-07,P010,Sports,93.0,1748.19,144.0,419,0,0.0,4,2,7
2025-02-08,P010,Sports,154.0,1748.19,354.0,419,0,0.0,5,2,7
2025-02-09,P010,Sports,161.0,1748.19,417.0,419,0,0.0,6,2,7
2025-02-10,P010,Sports,104.0,1748.19,136.0,419,0,0.0,0,2,7
2025-02-11,P010,Sports,103.0,1748.19,261.0,419,0,0.0,1,2,7
2025-02-12,P010,Sports,99.0,1748.19,181.0,419,0,0.0,2,2,7
2025-02-13,P010,Sports,113.0,1748.19,166.0,419,0,0.0,3,2,7
2025-02-14,P010,Sports,122.0,1748.19,172.0,419,0,0.0,4,2,7
2025-02-15,P010,Sports,239.0,1238.6,357.0,419,1,0.29,5,2,7
2025-02-16,P010,Sports,258.0,1260.83,288.0,419,1,0.28,6,2,7
2025-02-17,P010,Sports,117.0,1748.19,325.0,419,0,0.0,0,2,7
2025-02-18,P010,Sports,80.0,1748.19,202.0,419,0,0.0,1,2,7
2025-02-19,P010,Sports,101.0,1748.19,216.0,419,0,0.0,2,2,7
2025-02-20,P010,Sports,128.0,1748.19,259.0,419,0,0.0,3,2,7
2025-02-21,P010,Sports,111.0,1748.19,177.0,419,0,0.0,4,2,7
2025-02-22,P010,Sports,152.0,1748.19,272.0,419,0,0.0,5,2,7
2025-02-23,P010,Sports,299.0,983.8,470.0,419,1,0.44,6,2,7
2025-02-24,P010,Sports,88.0,1748.19,170.0,419,0,0.0,0,2,7
2025-02-25,P010,Sports,111.0,1748.19,274.0,419,0,0.0,1,2,7
2025-02-26,P010,Sports,93.0,1748.19,152.0,419,0,0.0,2,2,7
2025-02-27,P010,Sports,113.0,1748.19,272.0,419,0,0.0,3,2,7
2025-02-28,P010,Sports,110.0,1748.19,148.0,419,0,0.0,4,2,7
2025-03-01,P010,Sports,210.0,1748.19,542.0,419,0,0.0,5,3,7
2025-03-02,P010,Sports,201.0,1748.19,529.0,419,0,0.0,6,3,7
2025-03-03,P010,Sports,231.0,1237.03,409.0,419,1,0.29,0,3,7
2025-03-04,P010,Sports,128.0,1748.19,144.0,419,0,0.0,1,3,7
2025-03-05,P010,Sports,170.0,1748.19,217.0,419,0,0.0,2,3,7
2025-03-06,P010,Sports,156.0,1748.19,405.0,419,0,0.0,3,3,7
2025-03-07,P010,Sports,271.0,992.47,601.0,419,1,0.43,4,3,7
2025-03-08,P010,Sports,202.0,1748.19,358.0,419,0,0.0,5,3,7
2025-03-09,P010,Sports,214.0,1748.19,423.0,419,0,0.0,6,3,7
2025-03-10,P010,Sports,150.0,1748.19,410.0,419,0,0.0,0,3,7
2025-03-11,P010,Sports,156.0,1748.19,270.0,419,0,0.0,1,3,7
2025-03-12,P010,Sports,120.0,1748.19,215.0,419,0,0.0,2,3,7
2025-03-13,P010,Sports,158.0,1748.19,244.0,419,0,0.0,3,3,7
2025-03-14,P010,Sports,133.0,1748.19,346.0,419,0,0.0,4,3,7
2025-03-15,P010,Sports,210.0,1748.19,565.0,419,0,0.0,5,3,7
2025-03-16,P010,Sports,387.0,981.83,949.0,419,1,0.44,6,3,7
2025-03-17,P010,Sports,132.0,1748.19,241.0,419,0,0.0,0,3,7
2025-03-18,P010,Sports,144.0,1748.19,338.0,419,0,0.0,1,3,7
2025-03-19,P010,Sports,137.0,1748.19,276.0,419,0,0.0,2,3,7
2025-03-20,P010,Sports,159.0,1748.19,215.0,419,0,0.0,3,3,7
2025-03-21,P010,Sports,139.0,1748.19,327.0,419,0,0.0,4,3,7
2025-03-22,P010,Sports,224.0,7866.8550000000005,258.0,419,0,0.0,5,3,7
2025-03-23,P010,Sports,208.0,1748.19,235.0,419,0,0.0,6,3,7
2025-03-24,P010,Sports,152.0,1748.19,354.0,419,0,0.0,0,3,7
2025-03-25,P010,Sports,160.0,1748.19,351.0,419,0,0.0,1,3,7
2025-03-26,P010,Sports,165.0,1748.19,257.0,419,0,0.0,2,3,7
2025-03-27,P010,Sports,140.0,1748.19,291.0,419,0,0.0,3,3,7
2025-03-28,P010,Sports,150.0,1748.19,388.0,419,0,0.0,4,3,7
2025-03-29,P010,Sports,219.0,1748.19,363.0,419,0,0.0,5,3,7
2025-03-30,P010,Sports,357.0,1236.33,812.0,419,1,0.29,6,3,7
2025-03-31,P010,Sports,132.0,1748.19,318.0,419,0,0.0,0,3,7
2025-04-01,P010,Sports,144.0,1748.19,329.0,419,0,0.0,1,4,7
2025-04-02,P010,Sports,166.0,1748.19,450.0,419,0,0.0,2,4,7
2025-04-03,P010,Sports,156.0,1748.19,316.0,419,0,0.0,3,4,7
2025-04-04,P010,Sports,154.0,1748.19,185.0,419,0,0.0,4,4,7
2025-04-05,P010,Sports,222.0,1748.19,255.0,419,0,0.0,5,4,7
2025-04-06,P010,Sports,216.0,1748.19,534.0,419,0,0.0,6,4,7
2025-04-07,P010,Sports,135.0,1748.19,352.0,419,0,0.0,0,4,7
2025-04-08,P010,Sports,149.0,1748.19,276.0,419,0,0.0,1,4,7
2025-04-09,P010,Sports,135.0,1748.19,297.0,419,0,0.0,2,4,7
2025-04-10,P010,Sports,152.0,1748.19,409.0,419,0,0.0,3,4,7
2025-04-11,P010,Sports,148.0,1748.19,177.0,419,0,0.0,4,4,7
2025-04-12,P010,Sports,225.0,1748.19,426.0,419,0,0.0,5,4,7
2025-04-13,P010,Sports,186.0,1748.19,322.0,419,0,0.0,6,4,7
2025-04-14,P010,Sports,133.0,1748.19,276.0,419,0,0.0,0,4,7
2025-04-15,P010,Sports,152.0,1748.19,176.0,419,0,0.0,1,4,7
2025-04-16,P010,Sports,120.0,1748.19,135.0,419,0,0.0,2,4,7
2025-04-17,P010,Sports,265.0,1181.67,432.0,419,1,0.32,3,4,7
2025-04-18,P010,Sports,127.0,1748.19,248.0,419,0,0.0,4,4,7
2025-04-19,P010,Sports,213.0,1748.19,268.0,419,0,0.0,5,4,7
2025-04-20,P010,Sports,205.0,1748.19,477.0,419,0,0.0,6,4,7
2025-04-21,P010,Sports,152.0,1748.19,214.0,419,0,0.0,0,4,7
2025-04-22,P010,Sports,162.0,1748.19,306.0,419,0,0.0,1,4,7
2025-04-23,P010,Sports,111.0,1748.19,217.0,419,0,0.0,2,4,7
2025-04-24,P010,Sports,143.0,1748.19,369.0,419,0,0.0,3,4,7
2025-04-25,P010,Sports,149.0,1748.19,242.0,419,0,0.0,4,4,7
2025-04-26,P010,Sports,210.0,1748.19,249.0,419,0,0.0,5,4,7
2025-04-27,P010,Sports,202.0,1748.19,448.0,419,0,0.0,6,4,7
2025-04-28,P010,Sports,160.0,1748.19,293.0,419,0,0.0,0,4,7
2025-04-29,P010,Sports,137.0,1748.19,153.0,419,0,0.0,1,4,7
2025-04-30,P010,Sports,124.0,1748.19,277.0,419,0,0.0,2,4,7
2025-05-01,P010,Sports,152.0,1748.19,280.0,419,0,0.0,3,5,7
2025-05-02,P010,Sports,153.0,1748.19,221.0,419,0,0.0,4,5,7
2025-05-03,P010,Sports,219.0,1748.19,271.0,419,0,0.0,5,5,7
2025-05-04,P010,Sports,216.0,1748.19,339.0,419,0,0.0,6,5,7
2025-05-05,P010,Sports,131.0,1748.19,168.0,419,0,0.0,0,5,7
2025-05-06,P010,Sports,228.0,1376.62,294.0,419,1,0.21,1,5,7
2025-05-07,P010,Sports,284.0,1089.68,428.0,419,1,0.38,2,5,7
2025-05-08,P010,Sports,132.0,1748.19,317.0,419,0,0.0,3,5,7
2025-05-09,P010,Sports,139.0,1748.19,300.0,419,0,0.0,4,5,7
2025-05-10,P010,Sports,238.0,1748.19,279.0,419,0,0.0,5,5,7
2025-05-11,P010,Sports,234.0,1748.19,570.0,419,0,0.0,6,5,7
2025-05-12,P010,Sports,153.0,1748.19,182.0,419,0,0.0,0,5,7
2025-05-13,P010,Sports,133.0,1748.19,158.0,419,0,0.0,1,5,7
2025-05-14,P010,Sports,161.0,1748.19,277.0,419,0,0.0,2,5,7
2025-05-15,P010,Sports,150.0,1748.19,289.0,419,0,0.0,3,5,7
2025-05-16,P010,Sports,149.0,1748.19,362.0,419,0,0.0,4,5,7
2025-05-17,P010,Sports,219.0,1748.19,359.0,419,0,0.0,5,5,7
2025-05-18,P010,Sports,200.0,1748.19,321.0,419,0,0.0,6,5,7
2025-05-19,P010,Sports,141.0,1748.19,241.0,419,0,0.0,0,5,7
2025-05-20,P010,Sports,194.0,1435.13,430.0,419,1,0.18,1,5,7
2025-05-21,P010,Sports,135.0,1748.19,188.0,419,0,0.0,2,5,7
2025-05-22,P010,Sports,262.0,1133.88,658.0,419,1,0.35,3,5,7
2025-05-23,P010,Sports,142.0,1748.19,230.0,419,0,0.0,4,5,7
2025-05-24,P010,Sports,206.0,1748.19,254.0,419,0,0.0,5,5,7
2025-05-25,P010,Sports,233.0,1748.19,459.0,419,0,0.0,6,5,7
2025-05-26,P010,Sports,150.0,1748.19,204.0,419,0,0.0,0,5,7
2025-05-27,P010,Sports,162.0,1748.19,363.0,419,0,0.0,1,5,7
2025-05-28,P010,Sports,154.0,1748.19,180.0,419,0,0.0,2,5,7
2025-05-29,P010,Sports,147.0,1748.19,299.0,419,0,0.0,3,5,7
2025-05-30,P010,Sports,280.0,975.0,370.0,419,1,0.44,4,5,7
2025-05-31,P010,Sports,191.0,1748.19,481.0,419,0,0.0,5,5,7
2025-06-01,P010,Sports,207.0,1748.19,564.0,419,0,0.0,6,6,7
2025-06-02,P010,Sports,156.0,1748.19,216.0,419,0,0.0,0,6,7
2025-06-03,P010,Sports,164.0,1748.19,362.0,419,0,0.0,1,6,7
2025-06-04,P010,Sports,146.0,1748.19,250.0,419,0,0.0,2,6,7
2025-06-05,P010,Sports,169.0,1748.19,247.0,419,0,0.0,3,6,7
2025-06-06,P010,Sports,142.0,1748.19,344.0,419,0,0.0,4,6,7
2025-06-07,P010,Sports,210.0,1748.19,340.0,419,0,0.0,5,6,7
2025-06-08,P010,Sports,230.0,1748.19,395.0,419,0,0.0,6,6,7
2025-06-09,P010,Sports,156.0,1748.19,426.0,419,0,0.0,0,6,7
2025-06-10,P010,Sports,142.0,1748.19,304.0,419,0,0.0,1,6,7
2025-06-11,P010,Sports,133.0,1748.19,319.0,419,0,0.0,2,6,7
2025-06-12,P010,Sports,153.0,1748.19,417.0,419,0,0.0,3,6,7
2025-06-13,P010,Sports,156.0,1748.19,407.0,419,0,0.0,4,6,7
2025-06-14,P010,Sports,206.0,1748.19,281.0,419,0,0.0,5,6,7
2025-06-15,P010,Sports,222.0,1748.19,482.0,419,0,0.0,6,6,7
2025-06-16,P010,Sports,145.0,1748.19,391.0,419,0,0.0,0,6,7
2025-06-17,P010,Sports,140.0,1748.19,353.0,419,0,0.0,1,6,7
2025-06-18,P010,Sports,159.0,1748.19,230.0,419,0,0.0,2,6,7
2025-06-19,P010,Sports,165.0,1748.19,346.0,419,0,0.0,3,6,7
2025-06-20,P010,Sports,143.0,1748.19,391.0,419,0,0.0,4,6,7
2025-06-21,P010,Sports,220.0,1748.19,527.0,419,0,0.0,5,6,7
2025-06-22,P010,Sports,209.0,1748.19,309.0,419,0,0.0,6,6,7
2025-06-23,P010,Sports,155.0,1748.19,329.0,419,0,0.0,0,6,7
2025-06-24,P010,Sports,162.0,1748.19,397.0,419,0,0.0,1,6,7
2025-06-25,P010,Sports,143.0,1748.19,300.0,419,0,0.0,2,6,7
2025-06-26,P010,Sports,217.0,1459.4,595.0,419,1,0.17,3,6,7
2025-06-27,P010,Sports,131.0,1748.19,337.0,419,0,0.0,4,6,7
2025-06-28,P010,Sports,226.0,1748.19,618.0,419,0,0.0,5,6,7
2025-06-29,P010,Sports,213.0,1748.19,450.0,419,0,0.0,6,6,7
2025-06-30,P010,Sports,143.0,1748.19,248.0,419,0,0.0,0,6,7
2025-07-01,P010,Sports,133.0,1748.19,359.0,419,0,0.0,1,7,7
2025-07-02,P010,Sports,165.0,1748.19,399.0,419,0,0.0,2,7,7
2025-07-03,P010,Sports,130.0,1748.19,358.0,419,0,0.0,3,7,7
2025-07-04,P010,Sports,141.0,1748.19,261.0,419,0,0.0,4,7,7
2025-07-05,P010,Sports,225.0,1748.19,307.0,419,0,0.0,5,7,7
2025-07-06,P010,Sports,214.0,1748.19,302.0,419,0,0.0,6,7,7
2025-07-07,P010,Sports,152.0,1748.19,288.0,419,0,0.0,0,7,7
2025-07-08,P010,Sports,153.0,1748.19,203.0,419,0,0.0,1,7,7
2025-07-09,P010,Sports,146.0,1748.19,301.0,419,0,0.0,2,7,7
2025-07-10,P010,Sports,134.0,1748.19,339.0,419,0,0.0,3,7,7
2025-07-11,P010,Sports,142.0,1748.19,374.0,419,0,0.0,4,7,7
2025-07-12,P010,Sports,201.0,1748.19,417.0,419,0,0.0,5,7,7
2025-07-13,P010,Sports,226.0,1748.19,587.0,419,0,0.0,6,7,7
2025-07-14,P010,Sports,125.0,1748.19,202.0,419,0,0.0,0,7,7
2025-07-15,P010,Sports,175.0,1748.19,454.0,419,0,0.0,1,7,7
2025-07-16,P010,Sports,177.0,1748.19,462.0,419,0,0.0,2,7,7
2025-07-17,P010,Sports,152.0,1748.19,200.0,419,0,0.0,3,7,7
2025-07-18,P010,Sports,138.0,1748.19,246.0,419,0,0.0,4,7,7
2025-07-19,P010,Sports,239.0,1748.19,485.0,419,0,0.0,5,7,7
2025-07-20,P010,Sports,219.0,1748.19,412.0,419,0,0.0,6,7,7
2025-07-21,P010,Sports,141.0,1748.19,352.0,419,0,0.0,0,7,7
2025-07-22,P010,Sports,142.0,1748.19,238.0,419,0,0.0,1,7,7
2025-07-23,P010,Sports,252.0,1311.96,686.0,419,1,0.25,2,7,7
2025-07-24,P010,Sports,149.0,1748.19,295.0,419,0,0.0,3,7,7
2025-07-25,P010,Sports,154.0,1748.19,227.0,419,0,0.0,4,7,7
2025-07-26,P010,Sports,236.0,1748.19,323.0,419,0,0.0,5,7,7
2025-07-27,P010,Sports,210.0,1748.19,492.0,419,0,0.0,6,7,7
2025-07-28,P010,Sports,151.0,1748.19,252.0,419,0,0.0,0,7,7
2025-07-29,P010,Sports,158.0,1748.19,291.0,419,0,0.0,1,7,7
2025-07-30,P010,Sports,152.0,1748.19,260.0,419,0,0.0,2,7,7
2025-07-31,P010,Sports,166.0,1748.19,349.0,419,0,0.0,3,7,7
2025-08-01,P010,Sports,141.0,1748.19,188.0,419,0,0.0,4,8,7
2025-08-02,P010,Sports,226.0,1748.19,539.0,419,0,0.0,5,8,7
2025-08-03,P010,Sports,208.0,1748.19,277.0,419,0,0.0,6,8,7
2025-08-04,P010,Sports,152.0,1748.19,348.0,419,0,0.0,0,8,7
2025-08-05,P010,Sports,138.0,1748.19,226.0,419,0,0.0,1,8,7
2025-08-06,P010,Sports,150.0,1748.19,376.0,419,0,0.0,2,8,7
2025-08-07,P010,Sports,159.0,1748.19,377.0,419,0,0.0,3,8,7
2025-08-08,P010,Sports,142.0,1748.19,213.0,419,0,0.0,4,8,7
2025-08-09,P010,Sports,231.0,1748.19,277.0,419,0,0.0,5,8,7
2025-08-10,P010,Sports,409.0,1119.29,682.0,419,1,0.36,6,8,7
2025-08-11,P010,Sports,155.0,1748.19,337.0,419,0,0.0,0,8,7
2025-08-12,P010,Sports,143.0,1748.19,383.0,419,0,0.0,1,8,7
2025-08-13,P010,Sports,134.0,1748.19,285.0,419,0,0.0,2,8,7
2025-08-14,P010,Sports,172.0,1748.19,299.0,419,0,0.0,3,8,7
2025-08-15,P010,Sports,171.0,1748.19,329.0,419,0,0.0,4,8,7
2025-08-16,P010,Sports,240.0,1748.19,309.0,419,0,0.0,5,8,7
2025-08-17,P010,Sports,221.0,1748.19,511.0,419,0,0.0,6,8,7
2025-08-18,P010,Sports,159.0,1748.19,344.0,419,0,0.0,0,8,7
2025-08-19,P010,Sports,157.0,1748.19,387.0,419,0,0.0,1,8,7
2025-08-20,P010,Sports,157.0,1748.19,394.0,419,0,0.0,2,8,7
2025-08-21,P010,Sports,153.0,1748.19,348.0,419,0,0.0,3,8,7
2025-08-22,P010,Sports,133.0,1748.19,362.0,419,0,0.0,4,8,7
2025-08-23,P010,Sports,231.0,1748.19,552.0,419,0,0.0,5,8,7
2025-08-24,P010,Sports,239.0,1748.19,340.0,419,0,0.0,6,8,7
2025-08-25,P010,Sports,161.0,1748.19,324.0,419,0,0.0,0,8,7
2025-08-26,P010,Sports,124.0,1748.19,341.0,419,0,0.0,1,8,7
2025-08-27,P010,Sports,167.0,1748.19,327.0,419,0,0.0,2,8,7
2025-08-28,P010,Sports,151.0,1748.19,341.0,419,0,0.0,3,8,7
2025-08-29,P010,Sports,160.0,1748.19,200.0,419,0,0.0,4,8,7
2025-08-30,P010,Sports,215.0,1748.19,501.0,419,0,0.0,5,8,7
2025-08-31,P010,Sports,199.0,1748.19,457.0,419,0,0.0,6,8,7
2025-09-01,P010,Sports,148.0,1748.19,279.0,419,0,0.0,0,9,7
2025-09-02,P010,Sports,149.0,1748.19,352.0,419,0,0.0,1,9,7
2025-09-03,P010,Sports,164.0,1748.19,271.0,419,0,0.0,2,9,7
2025-09-04,P010,Sports,152.0,1748.19,378.0,419,0,0.0,3,9,7
2025-09-05,P010,Sports,148.0,1748.19,370.0,419,0,0.0,4,9,7
2025-09-06,P010,Sports,228.0,1748.19,257.0,419,0,0.0,5,9,7
2025-09-07,P010,Sports,221.0,1748.19,591.0,419,0,0.0,6,9,7
2025-09-08,P010,Sports,154.0,1748.19,395.0,419,0,0.0,0,9,7
2025-09-09,P010,Sports,136.0,1748.19,265.0,419,0,0.0,1,9,7
2025-09-10,P010,Sports,133.0,1748.19,234.0,419,0,0.0,2,9,7
2025-09-11,P010,Sports,150.0,1748.19,334.0,419,0,0.0,3,9,7
2025-09-12,P010,Sports,160.0,1748.19,326.0,419,0,0.0,4,9,7
2025-09-13,P010,Sports,218.0,1748.19,525.0,419,0,0.0,5,9,7
2025-09-14,P010,Sports,218.0,1748.19,484.0,419,0,0.0,6,9,7
2025-09-15,P010,Sports,219.0,1359.11,364.0,419,1,0.22,0,9,7
2025-09-16,P010,Sports,161.0,1748.19,368.0,419,0,0.0,1,9,7
2025-09-17,P010,Sports,169.0,1748.19,411.0,419,0,0.0,2,9,7
2025-09-18,P010,Sports,133.0,1748.19,193.0,419,0,0.0,3,9,7
2025-09-19,P010,Sports,163.0,1748.19,407.0,419,0,0.0,4,9,7
2025-09-20,P010,Sports,233.0,1748.19,313.0,419,0,0.0,5,9,7
2025-09-21,P010,Sports,231.0,1748.19,424.0,419,0,0.0,6,9,7
2025-09-22,P010,Sports,163.0,1748.19,211.0,419,0,0.0,0,9,7
2025-09-23,P010,Sports,165.0,1748.19,431.0,419,0,0.0,1,9,7
